Order_ID,Order_Date,Delivery_Date,Delivery_Status,Customer_ID,Customer_Type,State,City,Region,Product_ID,Product_Name,Category,Sub_Category,Brand,Quantity,Unit_Price,MRP,Discount_%,Net_sales,Cost_Price,Profit_Amount,Profit_Margin_%,Payment_Mode
OD112136,45349,45357,RETURNED,CUST5180,RETURNING,Uttar Pradesh,Kanpur,West,P317,Redmi Mobiles Item,Electronics,Mobiles,Redmi,3,374.26,449.11,20,1077.864,299.41,179.634,0.166657389,Net Banking
OD112137,45547,45548,delivered,CUST2682,New,Delhi,Rohini,North,P104,Prestige Kitchen Item,Home,Kitchen,Prestige,3,377.42,452.91,15,1154.9205,301.94,249.1005,0.215686275,Net Banking
OD112138,45307,45311,Delivered,CUST1575,Returning,Tamil Nadu,Chennai,South,P878,Samsung Mobiles Item,Electronics,Mobiles,Samsung,4,391.57,469.89,30,1315.692,313.26,62.652,0.047619048,COD
OD112139,45354,45356,Cancelled,CUST8776,new,Karnataka,Mangalore,West,P785,Samsung Mobiles Item,Electronics,Mobiles,Samsung,2,435.81,522.97,15,889.049,348.65,191.749,0.215678776,UPI
OD112140,45654,45662,Returned,CUST9897,Returning,Maharashtra,Nagpur,South,P351,Nilkamal Furniture Item,Home,Furniture,Nilkamal,3,415.1,498.12,0,1494.36,332.08,498.12,0.333333333,Net Banking
OD112141,45592,45596,Returned,CUST5927,New,West Bengal,Howrah,South,P926,Zara Women Item,Fashion,Women,Zara,5,396.12,475.35,20,1901.4,316.9,316.9,0.166666667,COD
OD112142,45528,45530,Delivered,CUST9839,RETURNING,Tamil Nadu,Chennai,East,P978,H&M Women Item,Fashion,Women,H&M,1,416.8,500.16,30,350.112,333.44,16.672,0.047619048,Credit Card
OD112143,45433,45436,Cancelled,CUST6097,new,Maharashtra,Nashik,West,P583,Nilkamal Furniture Item,Home,Furniture,Nilkamal,5,410.46,492.55,10,2216.475,328.37,574.625,0.25925174,COD
OD112144,45298,45304,RETURNED,CUST5577,new,Maharashtra,Nashik,South,P930,Nilkamal Furniture Item,Home,Furniture,Nilkamal,3,418.76,502.52,0,1507.56,335.01,502.53,0.333339967,Debit Card
OD112145,45314,45317,RETURNED,CUST3531,Returning,Tamil Nadu,Chennai,East,P545,Biba Women Item,Fashion,Women,Biba,5,403.06,483.67,0,2418.35,322.44,806.15,0.333347117,Credit Card
OD112146,45302,45307,RETURNED,CUST3013,Returning,Delhi,New Delhi,South,P439,Dell Laptops Item,Electronics,Laptops,Dell,2,398.28,477.94,5,908.086,318.63,270.826,0.298238273,COD
OD112147,45509,45518,Cancelled,CUST8788,RETURNING,Tamil Nadu,Chennai,South,P216,Nilkamal Furniture Item,Home,Furniture,Nilkamal,2,422.39,506.87,15,861.679,337.91,185.859,0.215694011,Debit Card
OD112148,45496,45498,Cancelled,CUST6348,New,Karnataka,Bengaluru,North,P213,Adidas Men Item,Fashion,Men,Adidas,1,388.14,465.77,30,326.039,310.51,15.529,0.047629271,Credit Card
OD112149,45340,45345,Delivered,CUST6267,New,Uttar Pradesh,Kanpur,East,P520,Apple Mobiles Item,Electronics,Mobiles,Apple,5,410.35,492.42,25,1846.575,328.28,205.175,0.111111111,UPI
OD112150,45348,45356,delivered,CUST9184,New,Tamil Nadu,Madurai,South,P699,Butterfly Kitchen Item,Home,Kitchen,Butterfly,2,427.07,512.48,5,973.712,341.65,290.412,0.298252461,Net Banking
OD112151,45325,45332,Returned,CUST4792,RETURNING,Uttar Pradesh,Noida,East,P653,Nike Men Item,Fashion,Men,Nike,4,410.45,492.54,15,1674.636,328.36,361.196,0.215686275,COD
OD112152,45355,45359,delivered,CUST9362,RETURNING,Karnataka,Mangalore,West,P355,Dell Laptops Item,Electronics,Laptops,Dell,2,433.91,520.69,5,989.311,347.13,295.051,0.298238875,Credit Card
OD112153,45522,45524,Cancelled,CUST9588,Returning,Tamil Nadu,Coimbatore,North,P944,Adidas Men Item,Fashion,Men,Adidas,4,393.65,472.37,20,1511.584,314.92,251.904,0.166649025,COD
OD112154,45293,45303,Delivered,CUST9541,RETURNING,Karnataka,Mysuru,South,P203,Samsung Mobiles Item,Electronics,Mobiles,Samsung,2,414.02,496.82,25,745.23,331.21,82.81,0.111120057,COD
OD112155,45511,45515,Delivered,CUST6173,RETURNING,Maharashtra,Nashik,West,P640,Puma Men Item,Fashion,Men,Puma,5,395.56,474.67,20,1898.68,316.45,316.43,0.166657889,COD
OD112156,45571,45573,RETURNED,CUST4713,RETURNING,West Bengal,Kolkata,East,P924,Ikea Furniture Item,Home,Furniture,Ikea,2,395.11,474.13,5,900.847,316.09,268.667,0.298238214,COD
OD112157,45436,45442,RETURNED,CUST3361,new,Maharashtra,Nagpur,West,P354,Butterfly Kitchen Item,Home,Kitchen,Butterfly,2,426.54,511.85,30,716.59,341.23,34.13,0.047628351,Credit Card
OD112158,45577,45580,delivered,CUST8710,New,Maharashtra,Nagpur,South,P186,Ikea Furniture Item,Home,Furniture,Ikea,5,382.12,458.54,25,1719.525,305.7,191.025,0.111091726,Credit Card
OD112159,45468,45472,Delivered,CUST5524,New,Tamil Nadu,Madurai,West,P159,Samsung Mobiles Item,Electronics,Mobiles,Samsung,4,404.23,485.07,25,1455.21,323.38,161.69,0.111111111,COD
OD112160,45633,45635,Delivered,CUST6205,Returning,Tamil Nadu,Coimbatore,North,P739,Biba Women Item,Fashion,Women,Biba,1,412.95,495.54,10,445.986,330.36,115.626,0.259259259,Debit Card
OD112161,45598,45606,RETURNED,CUST5206,new,Uttar Pradesh,Noida,North,P310,Puma Men Item,Fashion,Men,Puma,2,427.9,513.48,0,1026.96,342.32,342.32,0.333333333,Debit Card
OD112162,45423,45433,Returned,CUST3079,New,Karnataka,Mangalore,North,P549,Nilkamal Furniture Item,Home,Furniture,Nilkamal,4,395.16,474.19,30,1327.732,316.12,63.252,0.047639132,UPI
OD112163,45456,45460,RETURNED,CUST9652,Returning,Maharashtra,Nagpur,North,P130,Butterfly Kitchen Item,Home,Kitchen,Butterfly,1,411.12,493.34,0,493.34,328.89,164.45,0.33334009,UPI
OD112164,45629,45632,RETURNED,CUST5829,Returning,West Bengal,Durgapur,North,P566,Ikea Furniture Item,Home,Furniture,Ikea,2,378.61,454.33,10,817.794,302.89,212.014,0.259251107,Net Banking
OD112165,45425,45431,Delivered,CUST2384,New,Tamil Nadu,Madurai,South,P451,Nilkamal Furniture Item,Home,Furniture,Nilkamal,3,399.9,479.88,20,1151.712,319.92,191.952,0.166666667,COD
OD112166,45422,45426,Delivered,CUST9893,Returning,West Bengal,Durgapur,East,P518,Redmi Mobiles Item,Electronics,Mobiles,Redmi,2,395.57,474.69,5,901.911,316.46,268.991,0.298245614,COD
OD112167,45646,45648,Delivered,CUST1999,Returning,Tamil Nadu,Chennai,West,P691,Apple Mobiles Item,Electronics,Mobiles,Apple,1,414.93,497.92,20,398.336,331.95,66.386,0.166658299,Credit Card
OD112168,45613,45618,delivered,CUST7476,Returning,Maharashtra,Mumbai,North,P519,Nilkamal Furniture Item,Home,Furniture,Nilkamal,2,386.86,464.23,20,742.768,309.49,123.788,0.166657691,Net Banking
OD112169,45474,45484,Cancelled,CUST5617,New,Karnataka,Bengaluru,South,P759,Ikea Furniture Item,Home,Furniture,Ikea,3,364.03,436.84,5,1244.994,291.22,371.334,0.298261678,UPI
OD112170,45316,45320,Returned,CUST9872,RETURNING,West Bengal,Howrah,North,P144,Ikea Furniture Item,Home,Furniture,Ikea,3,419.1,502.92,10,1357.884,335.28,352.044,0.259259259,Net Banking
OD112171,45622,45631,Delivered,CUST4150,New,Maharashtra,Mumbai,West,P254,Biba Women Item,Fashion,Women,Biba,2,368.02,441.62,10,794.916,294.41,206.096,0.259267646,Debit Card
OD112172,45339,45349,RETURNED,CUST4365,new,Uttar Pradesh,Varanasi,East,P239,Prestige Kitchen Item,Home,Kitchen,Prestige,2,396.36,475.63,30,665.882,317.09,31.702,0.047609036,UPI
OD112173,45318,45327,Delivered,CUST3607,RETURNING,Uttar Pradesh,Kanpur,West,P352,Butterfly Kitchen Item,Home,Kitchen,Butterfly,2,364.24,437.09,30,611.926,291.39,29.146,0.047629942,UPI
OD112174,45612,45622,Cancelled,CUST1336,Returning,Tamil Nadu,Coimbatore,West,P412,Nilkamal Furniture Item,Home,Furniture,Nilkamal,1,405.5,486.6,30,340.62,324.4,16.22,0.047619048,Net Banking
OD112175,45488,45496,Delivered,CUST6803,RETURNING,Uttar Pradesh,Kanpur,South,P869,Dell Laptops Item,Electronics,Laptops,Dell,4,383.43,460.11,20,1472.352,306.74,245.392,0.166666667,Debit Card
OD112176,45614,45620,Delivered,CUST4605,New,Tamil Nadu,Chennai,East,P932,Apple Mobiles Item,Electronics,Mobiles,Apple,3,389.77,467.73,0,1403.19,311.82,467.73,0.333333333,UPI
OD112177,45328,45336,RETURNED,CUST1050,new,West Bengal,Kolkata,West,P969,Butterfly Kitchen Item,Home,Kitchen,Butterfly,3,403.13,483.76,30,1015.896,322.5,48.396,0.047638735,Credit Card
OD112178,45591,45599,RETURNED,CUST9578,new,West Bengal,Howrah,West,P734,Ikea Furniture Item,Home,Furniture,Ikea,4,407.92,489.51,20,1566.432,326.34,261.072,0.166666667,UPI
OD112179,45617,45626,Cancelled,CUST4035,New,Maharashtra,Pune,South,P534,Asus Laptops Item,Electronics,Laptops,Asus,2,396.69,476.03,10,856.854,317.35,222.154,0.25926704,COD
OD112180,45534,45535,Returned,CUST7414,RETURNING,Delhi,Dwarka,East,P722,Dell Laptops Item,Electronics,Laptops,Dell,5,358.94,430.73,20,1722.92,287.15,287.17,0.16667634,UPI
OD112181,45309,45310,RETURNED,CUST1945,RETURNING,Karnataka,Bengaluru,South,P339,Butterfly Kitchen Item,Home,Kitchen,Butterfly,4,414.3,497.16,0,1988.64,331.44,662.88,0.333333333,Credit Card
OD112182,45611,45618,Delivered,CUST3511,New,Karnataka,Bengaluru,East,P453,Dell Laptops Item,Electronics,Laptops,Dell,4,400.6,480.72,30,1346.016,320.48,64.096,0.047619048,UPI
OD112183,45547,45557,RETURNED,CUST5107,Returning,West Bengal,Kolkata,East,P860,HP Laptops Item,Electronics,Laptops,HP,4,415.58,498.69,5,1895.022,332.46,565.182,0.298245614,Debit Card
OD112184,45347,45352,delivered,CUST6883,new,Karnataka,Bengaluru,North,P759,Butterfly Kitchen Item,Home,Kitchen,Butterfly,2,402.29,482.75,10,868.95,321.83,225.29,0.259266931,COD
OD112185,45315,45325,Returned,CUST9261,New,Maharashtra,Pune,West,P379,Nilkamal Furniture Item,Home,Furniture,Nilkamal,5,417.51,501.01,25,1878.7875,334.01,208.7375,0.11110224,Debit Card
OD112186,45649,45658,Returned,CUST8189,RETURNING,Maharashtra,Pune,West,P610,Dell Laptops Item,Electronics,Laptops,Dell,3,407.46,488.95,10,1320.165,325.97,342.255,0.259251684,UPI
OD112187,45474,45479,Returned,CUST1472,new,Maharashtra,Nashik,North,P450,Puma Men Item,Fashion,Men,Puma,3,407.42,488.9,10,1320.03,325.94,342.21,0.259244108,COD
OD112188,45443,45448,Cancelled,CUST3926,New,Uttar Pradesh,Lucknow,East,P671,Zara Women Item,Fashion,Women,Zara,1,384.62,461.55,5,438.4725,307.7,130.7725,0.298245614,COD
OD112189,45447,45456,Delivered,CUST6613,RETURNING,Delhi,New Delhi,East,P271,Prestige Kitchen Item,Home,Kitchen,Prestige,4,399.1,478.93,15,1628.362,319.28,351.242,0.215702651,Credit Card
OD112190,45501,45507,Cancelled,CUST6925,Returning,Uttar Pradesh,Varanasi,North,P814,Prestige Kitchen Item,Home,Kitchen,Prestige,2,387.06,464.48,15,789.616,309.65,170.316,0.215694717,COD
OD112191,45338,45345,Delivered,CUST6494,RETURNING,Maharashtra,Mumbai,West,P677,Puma Men Item,Fashion,Men,Puma,1,392.09,470.5,20,376.4,313.67,62.73,0.166657811,UPI
OD112192,45416,45418,Delivered,CUST4566,new,Karnataka,Bengaluru,South,P666,HP Laptops Item,Electronics,Laptops,HP,1,387.02,464.42,15,394.757,309.61,85.147,0.215694719,Credit Card
OD112193,45403,45412,delivered,CUST2842,Returning,Maharashtra,Pune,West,P636,Lenovo Laptops Item,Electronics,Laptops,Lenovo,5,396.93,476.31,15,2024.3175,317.54,436.6175,0.215686275,UPI
OD112194,45549,45550,RETURNED,CUST6866,RETURNING,West Bengal,Howrah,West,P291,Butterfly Kitchen Item,Home,Kitchen,Butterfly,4,412.14,494.57,15,1681.538,329.72,362.658,0.215670416,UPI
OD112195,45568,45577,Delivered,CUST8624,new,West Bengal,Kolkata,West,P457,Nilkamal Furniture Item,Home,Furniture,Nilkamal,4,357.21,428.65,20,1371.68,285.77,228.6,0.166656946,UPI
OD112196,45542,45546,Cancelled,CUST1885,Returning,Maharashtra,Nagpur,North,P892,Nilkamal Furniture Item,Home,Furniture,Nilkamal,3,387.46,464.95,20,1115.88,309.97,185.97,0.166657705,COD
OD112197,45555,45560,RETURNED,CUST7073,New,Tamil Nadu,Chennai,South,P932,Samsung Mobiles Item,Electronics,Mobiles,Samsung,1,398.62,478.34,25,358.755,318.89,39.865,0.111120403,Debit Card
OD112198,45642,45651,Cancelled,CUST8266,RETURNING,Karnataka,Mangalore,West,P522,Nilkamal Furniture Item,Home,Furniture,Nilkamal,3,381.7,458.04,15,1168.002,305.36,251.922,0.215686275,Debit Card
OD112199,45421,45431,Delivered,CUST6598,RETURNING,Maharashtra,Pune,East,P364,Samsung Mobiles Item,Electronics,Mobiles,Samsung,4,422.7,507.24,20,1623.168,338.16,270.528,0.166666667,UPI
OD112200,45550,45560,Delivered,CUST8831,RETURNING,Tamil Nadu,Chennai,West,P965,Prestige Kitchen Item,Home,Kitchen,Prestige,5,395.41,474.5,25,1779.375,316.33,197.725,0.111120478,COD
OD112201,45382,45392,Delivered,CUST2138,RETURNING,Maharashtra,Mumbai,East,P419,Zara Women Item,Fashion,Women,Zara,1,393.93,472.71,10,425.439,315.14,110.299,0.259259259,UPI
OD112202,45368,45374,delivered,CUST6899,new,Delhi,New Delhi,North,P584,Zara Women Item,Fashion,Women,Zara,2,357.39,428.86,10,771.948,285.91,200.128,0.259250623,Net Banking
OD112203,45561,45562,Returned,CUST9495,Returning,Tamil Nadu,Madurai,East,P747,HP Laptops Item,Electronics,Laptops,HP,2,383.38,460.05,20,736.08,306.7,122.68,0.166666667,Debit Card
OD112204,45577,45584,delivered,CUST6920,new,Karnataka,Mysuru,South,P637,Nilkamal Furniture Item,Home,Furniture,Nilkamal,4,404.97,485.97,25,1457.91,323.98,161.99,0.111111111,Debit Card
OD112205,45433,45434,Returned,CUST2281,Returning,West Bengal,Durgapur,North,P984,Redmi Mobiles Item,Electronics,Mobiles,Redmi,1,387.1,464.52,10,418.068,309.68,108.388,0.259259259,Net Banking
OD112206,45384,45394,Delivered,CUST1213,Returning,Karnataka,Mysuru,South,P550,Redmi Mobiles Item,Electronics,Mobiles,Redmi,5,405.78,486.94,0,2434.7,324.63,811.55,0.333326488,UPI
OD112207,45377,45386,Delivered,CUST9912,new,Karnataka,Bengaluru,South,P116,Asus Laptops Item,Electronics,Laptops,Asus,5,382.69,459.22,15,1951.685,306.15,420.935,0.215677735,Credit Card
OD112208,45417,45419,delivered,CUST8971,new,Maharashtra,Pune,West,P440,Nike Men Item,Fashion,Men,Nike,5,409.58,491.49,15,2088.8325,327.66,450.5325,0.215686275,Net Banking
OD112209,45611,45617,Cancelled,CUST2238,RETURNING,Maharashtra,Nashik,West,P444,Butterfly Kitchen Item,Home,Kitchen,Butterfly,2,404.65,485.58,5,922.602,323.72,275.162,0.298245614,COD
OD112210,45385,45394,Cancelled,CUST1229,New,Maharashtra,Mumbai,West,P145,Butterfly Kitchen Item,Home,Kitchen,Butterfly,3,424.72,509.66,20,1223.184,339.77,203.874,0.166674842,Debit Card
OD112211,45300,45301,Returned,CUST7147,RETURNING,Maharashtra,Mumbai,North,P780,Dell Laptops Item,Electronics,Laptops,Dell,1,423.03,507.64,30,355.348,338.43,16.918,0.047609667,Net Banking
OD112212,45481,45487,Returned,CUST1717,Returning,Delhi,Rohini,South,P334,Nike Men Item,Fashion,Men,Nike,1,378.23,453.88,20,363.104,302.58,60.524,0.166685027,COD
OD112213,45319,45320,RETURNED,CUST8555,Returning,Maharashtra,Pune,South,P345,Samsung Mobiles Item,Electronics,Mobiles,Samsung,1,424.56,509.47,15,433.0495,339.65,93.3995,0.215678577,COD
OD112214,45591,45593,RETURNED,CUST8143,Returning,Uttar Pradesh,Kanpur,North,P447,Ikea Furniture Item,Home,Furniture,Ikea,2,388.16,465.79,0,931.58,310.53,310.52,0.333326177,COD
OD112215,45539,45543,Returned,CUST5156,RETURNING,Karnataka,Mangalore,East,P283,Dell Laptops Item,Electronics,Laptops,Dell,1,391.87,470.25,10,423.225,313.5,109.725,0.259259259,COD
OD112216,45488,45493,Returned,CUST8901,RETURNING,Maharashtra,Mumbai,North,P604,Realme Mobiles Item,Electronics,Mobiles,Realme,3,381.76,458.11,30,962.031,305.41,45.801,0.047608653,COD
OD112217,45363,45365,Cancelled,CUST4750,Returning,Uttar Pradesh,Lucknow,East,P319,Redmi Mobiles Item,Electronics,Mobiles,Redmi,2,389.96,467.96,0,935.92,311.97,311.98,0.333340456,UPI
OD112218,45604,45612,Delivered,CUST4763,Returning,Karnataka,Mangalore,North,P272,H&M Women Item,Fashion,Women,H&M,5,431.16,517.39,30,1810.865,344.93,86.215,0.047609844,COD
OD112219,45481,45490,delivered,CUST6183,new,Delhi,Rohini,South,P391,Realme Mobiles Item,Electronics,Mobiles,Realme,2,366.04,439.24,10,790.632,292.83,204.972,0.259250827,Credit Card
OD112220,45459,45469,Cancelled,CUST3271,Returning,Uttar Pradesh,Lucknow,South,P389,Asus Laptops Item,Electronics,Laptops,Asus,4,369.57,443.48,5,1685.224,295.65,502.624,0.298253526,Debit Card
OD112221,45482,45491,Delivered,CUST2316,RETURNING,Maharashtra,Nashik,West,P756,Biba Women Item,Fashion,Women,Biba,4,394.03,472.84,30,1323.952,315.23,63.032,0.047608977,Debit Card
OD112222,45605,45615,RETURNED,CUST1442,RETURNING,Karnataka,Mangalore,North,P124,Adidas Men Item,Fashion,Men,Adidas,2,408.71,490.45,10,882.81,326.97,228.87,0.259251708,UPI
OD112223,45505,45511,Delivered,CUST7149,new,Karnataka,Bengaluru,South,P775,Realme Mobiles Item,Electronics,Mobiles,Realme,4,359.71,431.65,0,1726.6,287.76,575.56,0.333348778,Debit Card
OD112224,45391,45392,Delivered,CUST5351,New,Delhi,Rohini,East,P408,Butterfly Kitchen Item,Home,Kitchen,Butterfly,3,392.7,471.23,5,1343.0055,314.16,400.5255,0.298230722,UPI
OD112225,45399,45409,Returned,CUST7538,new,Karnataka,Mangalore,East,P782,Dell Laptops Item,Electronics,Laptops,Dell,2,403.19,483.82,30,677.348,322.55,32.248,0.047609205,Credit Card
OD112226,45604,45611,Delivered,CUST4994,RETURNING,West Bengal,Kolkata,North,P767,Nilkamal Furniture Item,Home,Furniture,Nilkamal,3,392.19,470.62,5,1341.267,313.75,400.017,0.298238158,Debit Card
OD112227,45395,45404,Delivered,CUST9473,RETURNING,Tamil Nadu,Coimbatore,South,P673,H&M Women Item,Fashion,Women,H&M,5,392.18,470.62,25,1764.825,313.75,196.075,0.111101667,Net Banking
OD112228,45492,45498,Cancelled,CUST5993,RETURNING,West Bengal,Howrah,South,P289,Butterfly Kitchen Item,Home,Kitchen,Butterfly,4,418.32,501.98,30,1405.544,334.66,66.904,0.047600075,Debit Card
OD112229,45389,45396,Cancelled,CUST3569,RETURNING,Uttar Pradesh,Noida,South,P405,Ikea Furniture Item,Home,Furniture,Ikea,3,389.15,466.98,25,1050.705,311.32,116.745,0.111111111,Credit Card
OD112230,45445,45451,Delivered,CUST2416,Returning,Uttar Pradesh,Varanasi,West,P673,Samsung Mobiles Item,Electronics,Mobiles,Samsung,2,433.48,520.18,0,1040.36,346.79,346.78,0.333326925,Credit Card
OD112231,45407,45416,RETURNED,CUST8173,RETURNING,Maharashtra,Nashik,North,P632,HP Laptops Item,Electronics,Laptops,HP,1,414.65,497.58,0,497.58,331.72,165.86,0.333333333,Net Banking
OD112232,45544,45549,Delivered,CUST4806,RETURNING,West Bengal,Howrah,West,P337,Asus Laptops Item,Electronics,Laptops,Asus,1,399.14,478.97,25,359.2275,319.31,39.9175,0.11112039,COD
OD112233,45620,45622,Delivered,CUST6898,new,Delhi,Saket,West,P321,Nilkamal Furniture Item,Home,Furniture,Nilkamal,2,377.29,452.75,15,769.675,301.83,166.015,0.215694936,Credit Card
OD112234,45383,45384,Returned,CUST6089,Returning,Tamil Nadu,Madurai,West,P449,Biba Women Item,Fashion,Women,Biba,5,375.98,451.18,15,1917.515,300.79,413.565,0.215677583,Debit Card
OD112235,45580,45588,Cancelled,CUST4943,new,Tamil Nadu,Chennai,East,P680,Adidas Men Item,Fashion,Men,Adidas,4,417.7,501.24,30,1403.472,334.16,66.832,0.047619048,COD
OD112236,45460,45466,RETURNED,CUST6721,Returning,Karnataka,Bengaluru,South,P669,Butterfly Kitchen Item,Home,Kitchen,Butterfly,3,382.77,459.33,30,964.593,306.22,45.933,0.047619048,Net Banking
OD112237,45412,45413,RETURNED,CUST6364,RETURNING,Karnataka,Mangalore,West,P127,Asus Laptops Item,Electronics,Laptops,Asus,2,407.18,488.62,5,928.378,325.74,276.898,0.298259976,COD
OD112238,45323,45325,Delivered,CUST9390,New,Karnataka,Mangalore,East,P872,Lenovo Laptops Item,Electronics,Laptops,Lenovo,1,368.07,441.69,15,375.4365,294.46,80.9765,0.215686275,COD
OD112239,45375,45377,delivered,CUST6063,RETURNING,Tamil Nadu,Madurai,North,P654,Samsung Mobiles Item,Electronics,Mobiles,Samsung,2,407.01,488.42,20,781.472,325.61,130.252,0.166675198,Net Banking
OD112240,45530,45538,Returned,CUST7961,Returning,Delhi,Saket,West,P959,Asus Laptops Item,Electronics,Laptops,Asus,1,382.46,458.95,5,436.0025,305.97,130.0325,0.298237969,Net Banking
OD112241,45427,45429,Delivered,CUST5112,New,West Bengal,Howrah,South,P921,Nilkamal Furniture Item,Home,Furniture,Nilkamal,4,445.26,534.32,15,1816.688,356.21,391.848,0.215693614,COD
OD112242,45624,45632,Returned,CUST9299,New,Karnataka,Bengaluru,South,P968,Prestige Kitchen Item,Home,Kitchen,Prestige,3,419.9,503.88,20,1209.312,335.92,201.552,0.166666667,UPI
OD112243,45440,45447,Returned,CUST9683,New,Tamil Nadu,Chennai,South,P993,Butterfly Kitchen Item,Home,Kitchen,Butterfly,2,395.84,475.01,30,665.014,316.67,31.674,0.047629072,Net Banking
OD112244,45647,45649,Delivered,CUST3861,new,Karnataka,Mangalore,North,P901,Ikea Furniture Item,Home,Furniture,Ikea,2,396.79,476.15,20,761.84,317.43,126.98,0.166675417,UPI
OD112245,45490,45497,Delivered,CUST5577,New,West Bengal,Howrah,West,P500,Apple Mobiles Item,Electronics,Mobiles,Apple,3,398.07,477.69,30,1003.149,318.46,47.769,0.047619048,UPI
OD112246,45320,45321,RETURNED,CUST2081,RETURNING,Karnataka,Mangalore,North,P422,Prestige Kitchen Item,Home,Kitchen,Prestige,1,409.7,491.64,0,491.64,327.76,163.88,0.333333333,COD
OD112247,45434,45441,Delivered,CUST6249,new,Karnataka,Bengaluru,South,P335,Nilkamal Furniture Item,Home,Furniture,Nilkamal,1,413.03,495.64,15,421.294,330.43,90.864,0.215678362,COD
OD112248,45524,45527,RETURNED,CUST1239,new,Tamil Nadu,Coimbatore,East,P912,Prestige Kitchen Item,Home,Kitchen,Prestige,1,388.01,465.62,25,349.215,310.41,38.805,0.111120656,UPI
OD112249,45556,45557,Cancelled,CUST8652,RETURNING,West Bengal,Kolkata,West,P504,Redmi Mobiles Item,Electronics,Mobiles,Redmi,5,408.69,490.43,30,1716.505,326.96,81.705,0.047599628,COD
OD112250,45343,45353,Returned,CUST6064,New,Maharashtra,Nagpur,North,P897,Nilkamal Furniture Item,Home,Furniture,Nilkamal,2,401.77,482.12,15,819.604,321.42,176.764,0.215670006,Credit Card
OD112251,45591,45599,Returned,CUST3886,RETURNING,Tamil Nadu,Chennai,North,P325,H&M Women Item,Fashion,Women,H&M,1,389.76,467.71,10,420.939,311.8,109.139,0.259275097,Credit Card
OD112252,45395,45400,Cancelled,CUST3920,RETURNING,Karnataka,Bengaluru,South,P849,H&M Women Item,Fashion,Women,H&M,1,346.09,415.3,20,332.24,276.87,55.37,0.166656634,UPI
OD112253,45581,45582,delivered,CUST9739,Returning,Tamil Nadu,Madurai,West,P771,Zara Women Item,Fashion,Women,Zara,2,393.89,472.67,15,803.539,315.12,173.299,0.215669681,Credit Card
OD112254,45293,45295,Delivered,CUST9319,new,West Bengal,Howrah,West,P153,Dell Laptops Item,Electronics,Laptops,Dell,1,391.95,470.35,15,399.7975,313.56,86.2375,0.21570295,Debit Card
OD112255,45357,45367,Delivered,CUST4442,Returning,West Bengal,Howrah,East,P520,Prestige Kitchen Item,Home,Kitchen,Prestige,1,412.02,494.42,10,444.978,329.61,115.368,0.25926675,Net Banking
OD112256,45382,45383,Cancelled,CUST5047,new,Tamil Nadu,Chennai,East,P937,Puma Men Item,Fashion,Men,Puma,1,387.32,464.79,20,371.832,309.86,61.972,0.166666667,Credit Card
OD112257,45337,45339,delivered,CUST8326,New,West Bengal,Kolkata,West,P399,Realme Mobiles Item,Electronics,Mobiles,Realme,2,377.71,453.25,25,679.875,302.17,75.535,0.111101305,Credit Card
OD112258,45500,45505,RETURNED,CUST1129,New,Maharashtra,Nagpur,East,P563,Nike Men Item,Fashion,Men,Nike,5,395.02,474.02,0,2370.1,316.02,790,0.333319269,Net Banking
OD112259,45646,45656,Delivered,CUST3694,new,Delhi,Saket,North,P319,Butterfly Kitchen Item,Home,Kitchen,Butterfly,4,376.28,451.53,5,1715.814,301.02,511.734,0.298245614,COD
OD112260,45536,45544,Cancelled,CUST3863,Returning,Delhi,Saket,South,P480,Butterfly Kitchen Item,Home,Kitchen,Butterfly,2,401.64,481.97,5,915.743,321.31,273.123,0.298252894,Net Banking
OD112261,45340,45345,RETURNED,CUST2424,new,Karnataka,Mangalore,East,P440,Nilkamal Furniture Item,Home,Furniture,Nilkamal,1,413.3,495.96,0,495.96,330.64,165.32,0.333333333,UPI
OD112262,45461,45466,Returned,CUST4660,new,Tamil Nadu,Madurai,West,P404,Biba Women Item,Fashion,Women,Biba,1,378.07,453.69,30,317.583,302.46,15.123,0.047619048,Credit Card
OD112263,45593,45603,Cancelled,CUST3612,New,Karnataka,Mangalore,West,P179,Biba Women Item,Fashion,Women,Biba,4,363.01,435.61,30,1219.708,290.41,58.068,0.047608116,Net Banking
OD112264,45457,45462,Returned,CUST2324,new,West Bengal,Durgapur,West,P229,Prestige Kitchen Item,Home,Kitchen,Prestige,4,399.6,479.52,10,1726.272,319.68,447.552,0.259259259,Net Banking
OD112265,45539,45542,delivered,CUST2769,New,West Bengal,Kolkata,East,P931,HP Laptops Item,Electronics,Laptops,HP,4,389.41,467.29,30,1308.412,311.53,62.292,0.047608857,COD
OD112266,45312,45320,delivered,CUST7836,RETURNING,Maharashtra,Mumbai,South,P789,Realme Mobiles Item,Electronics,Mobiles,Realme,1,379.47,455.36,15,387.056,303.57,83.486,0.215694887,Net Banking
OD112267,45425,45429,delivered,CUST7085,New,Delhi,Saket,North,P538,Ikea Furniture Item,Home,Furniture,Ikea,3,373.5,448.2,30,941.22,298.8,44.82,0.047619048,Credit Card
OD112268,45563,45568,Delivered,CUST3827,RETURNING,Uttar Pradesh,Lucknow,North,P371,Biba Women Item,Fashion,Women,Biba,4,404.61,485.54,0,1942.16,323.69,647.4,0.333340199,Debit Card
